frame,p1_health,p2_health,p1_tension,p2_tension,p1_burst,p2_burst,p1_risc,p2_risc,p1_round_count,p2_round_count,p1_round_win,p1_set_win
458,0.9358798861503601,0.2421858012676239,0.5970532298088074,0.293812096118927,1.0,0.47773557901382446,0,0.042749881744384766,0,0,True,False
460,0.9355410933494568,0.23876169323921204,0.5977780818939209,0.2949998378753662,1.0,0.4727071523666382,0,0.041259169578552246,0,0,True,False
462,0.9342631697654724,0.24114882946014404,0.5961084067821503,0.2905818223953247,1.0,0.4767112135887146,0,0.04121673107147217,0,0,True,False
464,0.9339694976806641,0.24077491462230682,0.5960221886634827,0.29949671030044556,1.0,0.48252028226852417,0,0.04152017831802368,0,0,True,False
466,0.9339630603790283,0.24073201417922974,0.5983934700489044,0.2996671199798584,1.0,0.4831467270851135,0,0.04106074571609497,0,0,True,False
468,0.9358540177345276,0.24123427271842957,0.597184419631958,0.29643070697784424,1.0,0.4915854334831238,0,0.043460190296173096,0,0,True,False
470,0.9356154203414917,0.2412475198507309,0.597338080406189,0.3010890483856201,1.0,0.4877631962299347,0,0.04305833578109741,0,0,True,False
472,0.9354717135429382,0.2412310093641281,0.598867267370224,0.30057060718536377,1.0,0.4863732159137726,0,0.042078375816345215,0,0,True,False
474,0.935259222984314,0.19515322148799896,0.6372917294502258,0.31732141971588135,1.0,0.5048699378967285,0,0.04361385107040405,0,0,True,False
476,0.9351241588592529,0.19511699676513672,0.6366485953330994,0.31719011068344116,1.0,0.5031501650810242,0,0.04911869764328003,0,0,True,False
478,0.9359821677207947,0.1956041306257248,0.6377287805080414,0.31678682565689087,1.0,0.5111084580421448,0,0.047660648822784424,0,0,True,False
